X_validation,Original_Y,Predicted_y
8.389422728880000513e-01,2.682499999999999885e-01,2.679864764213562012e-01
2.338428594599999827e-02,2.289999999999999935e-03,6.995217874646186829e-03
9.977188427009999749e-01,4.718899999999999761e-01,4.721615016460418701e-01
3.089890980359999983e-01,5.542000000000000398e-02,5.562185496091842651e-02
2.387505611190000043e-01,3.923000000000000098e-02,3.908246383070945740e-02
9.295694231259999940e-01,3.450500000000000234e-01,3.453137576580047607e-01
8.691471477269999690e-01,2.903300000000000325e-01,2.902272343635559082e-01
4.678464204669999932e-02,5.179999999999999709e-03,8.449397981166839600e-03
4.979219837340000399e-01,1.093400000000000066e-01,1.091525703668594360e-01
9.854755104080000772e-01,4.291699999999999959e-01,4.294913113117218018e-01
9.794703449940000972e-01,4.158499999999999974e-01,4.151845574378967285e-01
9.961461847229999833e-01,4.634699999999999931e-01,4.652606248855590820e-01
9.056600510439999363e-01,3.211800000000000210e-01,3.214377462863922119e-01
7.173445910969999950e-01,1.977200000000000069e-01,1.978108584880828857e-01
5.097308382099999813e-01,1.132799999999999918e-01,1.130887567996978760e-01
9.549263886000000090e-01,3.756700000000000039e-01,3.751720190048217773e-01
7.963515554310000022e-01,2.407900000000000040e-01,2.405780404806137085e-01
9.269178392700000435e-01,3.422100000000000142e-01,3.424993157386779785e-01
7.221080583730000724e-01,2.000900000000000178e-01,2.001693248748779297e-01
8.579323469519999357e-01,2.818300000000000249e-01,2.816449999809265137e-01
5.845268192460000289e-01,1.401099999999999846e-01,1.400365978479385376e-01
6.775108207240000402e-01,1.788299999999999890e-01,1.789576560258865356e-01
9.904090194810000192e-01,4.424100000000000255e-01,4.439719319343566895e-01
9.665638811470000924e-01,3.927700000000000080e-01,3.917807936668395996e-01
9.230664328850000100e-01,3.381800000000000361e-01,3.384917080402374268e-01
9.471063457060000523e-01,3.654399999999999871e-01,3.652768731117248535e-01
9.987392654739999376e-01,4.791000000000000258e-01,4.769236445426940918e-01
9.827480215659999407e-01,4.228300000000000392e-01,4.226163923740386963e-01
9.619147313009999145e-01,3.856199999999999628e-01,3.848013281822204590e-01
5.612924741049999389e-01,1.314099999999999990e-01,1.312787532806396484e-01
9.475353447139999163e-01,3.659800000000000275e-01,3.658004403114318848e-01
9.939098076980000807e-01,4.540899999999999381e-01,4.562891721725463867e-01
8.708815367200000157e-01,2.916799999999999948e-01,2.915922403335571289e-01
5.975688951030000418e-01,1.451500000000000012e-01,1.451130658388137817e-01
9.931684237019999806e-01,4.513800000000000034e-01,4.535151422023773193e-01
3.900842832310000285e-01,7.660000000000000142e-02,7.669408619403839111e-02
9.939998041769999571e-01,4.544300000000000006e-01,4.566323161125183105e-01
2.567317446960000193e-01,4.318999999999999923e-02,4.316906258463859558e-02
9.779727738510001211e-01,4.128499999999999948e-01,4.120425581932067871e-01
9.611311691920000344e-01,3.844599999999999684e-01,3.836753070354461670e-01
5.292458755919999813e-01,1.199599999999999972e-01,1.197776272892951965e-01
9.983193089650000962e-01,4.758699999999999597e-01,4.749355614185333252e-01
9.027427984860000310e-01,3.185000000000000053e-01,3.187329769134521484e-01
9.791553520939999533e-01,4.152100000000000235e-01,4.145116508007049561e-01
6.503551246650000062e-01,1.668099999999999861e-01,1.669068485498428345e-01
9.956720169329998926e-01,4.612899999999999778e-01,4.632788598537445068e-01
6.278352056439999718e-01,1.573099999999999776e-01,1.573569029569625854e-01
9.160665810729999858e-01,3.311199999999999699e-01,3.314352035522460938e-01
7.933733558480000614e-01,2.389999999999999902e-01,2.387991696596145630e-01
9.958404548829999925e-01,4.620500000000000163e-01,4.639777243137359619e-01
9.206935655900000404e-01,3.357499999999999929e-01,3.360678255558013916e-01
5.660682681409999750e-01,1.331700000000000106e-01,1.330495625734329224e-01
3.408355048240000601e-02,3.560000000000000230e-03,7.606006693094968796e-03
9.267480413060000810e-01,3.420300000000000007e-01,3.423206210136413574e-01
9.997589422399999481e-01,4.908600000000000185e-01,4.819204509258270264e-01
8.609640436480000547e-01,2.840900000000000092e-01,2.839246690273284912e-01
7.288534191730000611e-01,2.034900000000000042e-01,2.035505026578903198e-01
9.610768281550000625e-01,3.843799999999999994e-01,3.835977613925933838e-01
8.134580550859999981e-01,2.513799999999999923e-01,2.511185705661773682e-01
8.193854705940000205e-01,2.551800000000000179e-01,2.549090087413787842e-01
8.681910331450000129e-01,2.895900000000000141e-01,2.894792258739471436e-01
8.499570251960000267e-01,2.760099999999999776e-01,2.757826447486877441e-01
9.086889947660000688e-01,3.240099999999999647e-01,3.242902755737304688e-01
8.878512590420000183e-01,3.054499999999999993e-01,3.055310845375061035e-01
4.928172130919999394e-01,1.076599999999999918e-01,1.074763908982276917e-01
9.011002580600000478e-01,3.170100000000000140e-01,3.172279000282287598e-01
4.338944219009999714e-01,8.922999999999998988e-02,8.917436003684997559e-02
9.959321006779999763e-01,4.624699999999999922e-01,4.643603265285491943e-01
9.998653955399998683e-01,4.931699999999999973e-01,4.824563860893249512e-01
7.368507878210001083e-01,2.075899999999999967e-01,2.076247930526733398e-01
6.523468694860000694e-01,1.676700000000000135e-01,1.677703261375427246e-01
1.171596682560000074e-01,1.580000000000000154e-02,1.592946425080299377e-02
2.091717458289999998e-01,3.298999999999999849e-02,3.262617439031600952e-02
9.977977177989999502e-01,4.723800000000000221e-01,4.725214838981628418e-01
8.596806797660000443e-01,2.831299999999999928e-01,2.829560041427612305e-01
1.260581069049999947e-01,1.730999999999999900e-02,1.723642647266387939e-02
4.610845174470000196e-01,9.752000000000000945e-02,9.738805145025253296e-02
5.575204544020000430e-01,1.300300000000000067e-01,1.298907399177551270e-01
1.846698204740000182e-01,2.808000000000000079e-02,2.759229205548763275e-02
3.127007322709999815e-01,5.632999999999999813e-02,5.653767660260200500e-02
9.359207650720000604e-01,3.520900000000000141e-01,3.522538244724273682e-01
9.326309968299999476e-01,3.483999999999999875e-01,3.486228287220001221e-01
9.691384751980001155e-01,3.969500000000000250e-01,3.959043323993682861e-01
9.832868865530001168e-01,4.240399999999999725e-01,4.239203929901123047e-01
9.332706973649999016e-01,3.491099999999999759e-01,3.493225574493408203e-01
9.688845490340000088e-01,3.965299999999999936e-01,3.954881131649017334e-01
8.691342528299998982e-01,2.903199999999999670e-01,2.902171909809112549e-01
9.461143691050000193e-01,3.642000000000000237e-01,3.640738427639007568e-01
5.801386863749999900e-01,1.384400000000000075e-01,1.383547484874725342e-01
4.899731689760000175e-01,1.067299999999999915e-01,1.065490469336509705e-01
2.607402153639999942e-01,4.408999999999999725e-02,4.409470409154891968e-02
9.803911534950000561e-01,4.177500000000000102e-01,4.171910881996154785e-01
5.870602610430000201e-01,1.410799999999999832e-01,1.410135626792907715e-01
8.485901315199999573e-01,2.750299999999999967e-01,2.747967839241027832e-01
9.996590443920000402e-01,4.891300000000000092e-01,4.814199507236480713e-01
9.936926935700001184e-01,4.532800000000000162e-01,4.554669559001922607e-01
4.100580062489999622e-01,8.225000000000000366e-02,8.227525651454925537e-02
5.207046896079999820e-01,1.170099999999999890e-01,1.168214604258537292e-01
7.136212246249999669e-02,8.600000000000000006e-03,1.049321517348289490e-02
3.993894410289999808e-01,7.921000000000000263e-02,7.927244156599044800e-02
8.447456655339999898e-01,2.722999999999999865e-01,2.720523476600646973e-01
7.105651950069999945e-01,1.943900000000000072e-01,1.944946646690368652e-01
9.349313655299998915e-01,3.509700000000000042e-01,3.511532843112945557e-01
9.572257623639999213e-01,3.788500000000000201e-01,3.782445490360260010e-01
3.994248312169999537e-01,7.921999999999999875e-02,7.928235083818435669e-02
9.845416846519999821e-02,1.274000000000000132e-02,1.344516966491937637e-02
9.988397549089998995e-01,4.799499999999999877e-01,4.774053692817687988e-01
7.208668276309999623e-01,1.994700000000000084e-01,1.995524913072586060e-01
8.964472987559999329e-01,3.128599999999999715e-01,3.130320012569427490e-01
9.373899934139999779e-01,3.537699999999999734e-01,3.539022207260131836e-01
8.079647270649998880e-01,2.479199999999999737e-01,2.476713210344314575e-01
6.645668512150000318e-01,1.730200000000000071e-01,1.731378436088562012e-01
7.169200546259999474e-01,1.975099999999999911e-01,1.976018548011779785e-01
8.958903003299999446e-01,3.123699999999999810e-01,3.125362396240234375e-01
9.197357121120000034e-01,3.347800000000000220e-01,3.350987136363983154e-01
3.594263217559999501e-02,3.789999999999999966e-03,7.721138186752796173e-03
2.504399242770000145e-01,4.179000000000000076e-02,4.172663390636444092e-02
3.507394675220000257e-01,6.597999999999999698e-02,6.617826223373413086e-02
9.588012226119999593e-01,3.810800000000000298e-01,3.804011046886444092e-01
7.896781705450000022e-01,2.368000000000000105e-01,2.366137057542800903e-01
8.498874537100000737e-01,2.759599999999999831e-01,2.757323384284973145e-01
6.682546638570000530e-01,1.746599999999999819e-01,1.747816205024719238e-01
5.180455485540000904e-01,1.160999999999999949e-01,1.159102842211723328e-01
3.642795078140000364e-01,6.955999999999999683e-02,6.973006576299667358e-02
7.456858917720000646e-01,2.122099999999999820e-01,2.122123837471008301e-01
3.666322939630000111e-01,7.019000000000000239e-02,7.035420089960098267e-02
8.661367391310000885e-01,2.880099999999999882e-01,2.878827154636383057e-01
9.996295739450000717e-01,4.886699999999999933e-01,4.812726974487304688e-01
3.360777456149999787e-01,6.218999999999999528e-02,6.240563839673995972e-02
9.792392594069999623e-01,4.153800000000000270e-01,4.146902561187744141e-01
9.880522025689999488e-01,4.357399999999999607e-01,4.366856515407562256e-01
5.710197568660000389e-01,1.350099999999999911e-01,1.349014043807983398e-01
5.541379720779999740e-01,1.287999999999999978e-01,1.286538988351821899e-01
8.483663057250000472e-01,2.748700000000000032e-01,2.746359109878540039e-01
7.868644231949999401e-01,2.351400000000000157e-01,2.349651604890823364e-01
8.007142317659999842e-01,2.434400000000000175e-01,2.432129383087158203e-01
1.052902560410000077e-01,1.383999999999999987e-02,1.431101653724908829e-02
3.966584390770000468e-01,7.843999999999999584e-02,7.851187884807586670e-02
8.554508105600000523e-01,2.800000000000000266e-01,2.798003554344177246e-01
4.304329417050000162e-01,8.820000000000000062e-02,8.815561980009078979e-02
6.773348619110000080e-01,1.787499999999999922e-01,1.788775771856307983e-01
2.541335586690000037e-01,4.261000000000000204e-02,4.257183149456977844e-02
2.901234378770000122e-01,5.088000000000000161e-02,5.103137716650962830e-02
1.060280858390000025e-01,1.396000000000000019e-02,1.440739352256059647e-02
9.749851414200000344e-01,4.071599999999999664e-01,4.061720371246337891e-01
6.974798432520000757e-01,1.880999999999999894e-01,1.882224977016448975e-01
5.809821284170000322e-01,1.387599999999999945e-01,1.386770159006118774e-01
9.658243262129999618e-01,3.916000000000000036e-01,3.906329870223999023e-01
7.900831547959999979e-01,2.370400000000000007e-01,2.368520796298980713e-01
3.865186241319999993e-01,7.560999999999999666e-02,7.571578025817871094e-02
6.206445023839999298e-01,1.543599999999999972e-01,1.543879956007003784e-01
9.976534244170000010e-01,4.714899999999999647e-01,4.718640148639678955e-01
9.573113160189999915e-01,3.789699999999999736e-01,3.783605694770812988e-01
6.915138589290000803e-01,1.852900000000000102e-01,1.854167580604553223e-01
1.069482521890000037e-01,1.410999999999999928e-02,1.452836114913225174e-02
9.394750850130000330e-01,3.561900000000000066e-01,3.562715649604797363e-01
9.222310112909999358e-01,3.373200000000000087e-01,3.376345038414001465e-01
9.974738770359999895e-01,4.704200000000000048e-01,4.710522592067718506e-01
8.098962928910000691e-01,2.491300000000000181e-01,2.488763928413391113e-01
7.982186198740000016e-01,2.419199999999999684e-01,2.417013794183731079e-01
4.211657222399999845e-01,8.547000000000000430e-02,8.545672148466110229e-02
4.220541794850000139e-01,8.573000000000000065e-02,8.571365475654602051e-02
7.152584939439999845e-01,1.966900000000000037e-01,1.967854201793670654e-01
9.804485906600000078e-01,4.178699999999999637e-01,4.173183143138885498e-01
9.941074346610000445e-01,4.548399999999999666e-01,4.570447206497192383e-01
9.999681958430000073e-01,4.966800000000000104e-01,4.829760491847991943e-01
9.953575959990000888e-01,4.599100000000000410e-01,4.619891047477722168e-01
9.710149039630000534e-01,4.001099999999999657e-01,3.990495800971984863e-01
9.996269535600000866e-01,4.886300000000000088e-01,4.812597632408142090e-01
9.954636317339999874e-01,4.603700000000000014e-01,4.624219536781311035e-01
6.367203294840000360e-01,1.610099999999999865e-01,1.610785722732543945e-01
8.956966792460000493e-01,3.121999999999999775e-01,3.123643100261688232e-01
1.245401907550000020e-01,1.704999999999999918e-02,1.700792647898197174e-02
6.429233721379999933e-01,1.636299999999999977e-01,1.637122333049774170e-01
8.132375690270000623e-01,2.512400000000000189e-01,2.509789764881134033e-01
9.754651966199999746e-01,4.080500000000000238e-01,4.070827662944793701e-01
9.904257032050000076e-01,4.424600000000000199e-01,4.440263509750366211e-01
8.206655204070000265e-01,2.560100000000000153e-01,2.557376027107238770e-01
9.798800816609999353e-01,4.166899999999999493e-01,4.160701334476470947e-01
9.305091747059999197e-01,3.460699999999999887e-01,3.463224768638610840e-01
3.831506409200000074e-01,7.467999999999999639e-02,7.479656487703323364e-02
4.200705232159999691e-01,8.515000000000000346e-02,8.514044433832168579e-02
9.990917552019999981e-01,4.822600000000000220e-01,4.786235988140106201e-01
9.773278276649999263e-01,4.115899999999999559e-01,4.107326865196228027e-01
8.755699112100000514e-01,2.953800000000000314e-01,2.953353226184844971e-01
7.968151287399999338e-01,2.410699999999999787e-01,2.408563941717147827e-01
4.944017634440000530e-01,1.081799999999999984e-01,1.079950481653213501e-01
5.252652980199999933e-01,1.185799999999999910e-01,1.183943375945091248e-01
4.311038768349999273e-02,4.700000000000000185e-03,8.191461674869060516e-03
4.817659899519999844e-01,1.040700000000000097e-01,1.038990393280982971e-01
9.989734243860000085e-01,4.811399999999999566e-01,4.780497848987579346e-01
8.411631380020000437e-01,2.697900000000000298e-01,2.695317864418029785e-01
4.086295918330000165e-01,8.183999999999999608e-02,8.187025785446166992e-02
6.094648023340000220e-01,1.498500000000000110e-01,1.498469561338424683e-01
6.442397949650000566e-01,1.641900000000000026e-01,1.642750203609466553e-01
2.712081635440000138e-01,4.646999999999999742e-02,4.653583839535713196e-02
9.707337468179999540e-01,3.996300000000000407e-01,3.985701203346252441e-01
9.506183296639999503e-01,3.699300000000000366e-01,3.696249425411224365e-01
1.738125587609999911e-01,2.597999999999999962e-02,2.547494135797023773e-02
8.940602924889999858e-01,3.107699999999999907e-01,3.109172284603118896e-01
9.835158074919999605e-01,4.245600000000000485e-01,4.244821667671203613e-01
9.965369619679999014e-01,4.653700000000000059e-01,4.669275879859924316e-01
9.999976628329999562e-01,4.990999999999999881e-01,4.831256866455078125e-01
9.621160427150000638e-01,3.859199999999999853e-01,3.850927948951721191e-01
9.869149153880000247e-01,4.327600000000000335e-01,4.334183633327484131e-01
8.659277309749999763e-01,2.878499999999999948e-01,2.877210378646850586e-01
8.035326152240001019e-01,2.451699999999999713e-01,2.449339032173156738e-01
7.628244737019999056e-01,2.214599999999999902e-01,2.213907241821289062e-01
5.632509152000000352e-01,1.321299999999999975e-01,1.320030987262725830e-01
9.557941181569999944e-01,3.768599999999999728e-01,3.763216137886047363e-01
5.253810457359999742e-01,1.186200000000000032e-01,1.184344217181205750e-01
6.758146040860000259e-01,1.780599999999999961e-01,1.781869381666183472e-01
8.623071926770000672e-01,2.851000000000000201e-01,2.849440276622772217e-01
9.110176578470000619e-01,3.262199999999999545e-01,3.265146613121032715e-01
5.052318361459999796e-01,1.117700000000000082e-01,1.115793660283088684e-01
9.755724230469999814e-01,4.082500000000000018e-01,4.072878062725067139e-01
1.764717149030000098e-01,2.648999999999999619e-02,2.598635107278823853e-02
8.995992777840000620e-01,3.156599999999999961e-01,3.158634901046752930e-01
8.263537754430000382e-01,2.597400000000000264e-01,2.594642341136932373e-01
8.064241875340000254e-01,2.469599999999999851e-01,2.467155158519744873e-01
9.689693092370000871e-01,3.966699999999999671e-01,3.956267237663269043e-01
4.554091714909999644e-01,9.575999999999999790e-02,9.564191848039627075e-02
6.599189251129999878e-01,1.709700000000000109e-01,1.710820496082305908e-01
9.088798615109999757e-01,3.241900000000000337e-01,3.244715631008148193e-01
8.483243177609999242e-01,2.748400000000000287e-01,2.746057212352752686e-01
6.406116718729999437e-01,1.626499999999999890e-01,1.627273112535476685e-01
9.119671949240000242e-01,3.271300000000000319e-01,3.274297118186950684e-01
1.945924162009999847e-01,3.003999999999999726e-02,2.959118038415908813e-02
9.878499850139998983e-01,4.351999999999999758e-01,4.360935389995574951e-01
3.462115219330000326e-01,6.479999999999999649e-02,6.500523537397384644e-02
9.830608164390001180e-01,4.235300000000000176e-01,4.233702421188354492e-01
6.876095575509999502e-01,1.834699999999999942e-01,1.835983097553253174e-01
6.464187177060000122e-01,1.651200000000000168e-01,1.652093976736068726e-01
8.446038144440000117e-01,2.721999999999999975e-01,2.719519138336181641e-01
7.303470892120000890e-01,2.042499999999999871e-01,2.043059915304183960e-01
3.474811267530000247e-01,6.512999999999999345e-02,6.533342599868774414e-02
8.669969946309999953e-01,2.886699999999999822e-01,2.885495722293853760e-01
9.662298955159999148e-01,3.922400000000000331e-01,3.912605643272399902e-01
9.808955609350000771e-01,4.188100000000000156e-01,4.183160960674285889e-01
9.710499512219999962e-01,4.001699999999999702e-01,3.991095423698425293e-01
9.984100249480000189e-01,4.765300000000000091e-01,4.753618538379669189e-01
9.908086620219999086e-01,4.436199999999999588e-01,4.452825188636779785e-01
9.899530310959999690e-01,4.410600000000000631e-01,4.425043463706970215e-01
2.977574918779999913e-01,5.269999999999999685e-02,5.287605151534080505e-02
9.963112089040000452e-01,4.642600000000000615e-01,4.659607708454132080e-01
8.842892846789999206e-01,3.024699999999999611e-01,3.025132417678833008e-01
8.223080072519999284e-01,2.570800000000000307e-01,2.568061053752899170e-01
1.589410670610000020e-01,2.318000000000000269e-02,2.270797267556190491e-02
9.849397588930000058e-01,4.278800000000000381e-01,4.280847012996673584e-01
9.284553290000000514e-01,3.438499999999999890e-01,3.441255986690521240e-01
8.409907083239999137e-01,2.696699999999999653e-01,2.694113552570343018e-01
5.095823909819999775e-01,1.132299999999999973e-01,1.130387559533119202e-01
9.918889000660000566e-01,4.470300000000000384e-01,4.489430189132690430e-01
8.956738875299998792e-01,3.121800000000000130e-01,3.123440444469451904e-01
7.927545849400000622e-01,2.386300000000000088e-01,2.384315878152847290e-01
3.882859588449999455e-01,7.610000000000000098e-02,7.620001584291458130e-02
9.987858909010000064e-01,4.794899999999999718e-01,4.771470725536346436e-01
9.997044743269999367e-01,4.898800000000000376e-01,4.816471636295318604e-01
1.937394947729999817e-01,2.986999999999999725e-02,2.941711805760860443e-02
9.111850030179999838e-01,3.263800000000000034e-01,3.266755938529968262e-01
8.954800494310000136e-01,3.120100000000000096e-01,3.121720552444458008e-01
8.781390262960000470e-01,2.974399999999999822e-01,2.974202334880828857e-01
8.646961675560000948e-01,2.869099999999999984e-01,2.867715358734130859e-01
9.457439424490000635e-01,3.637400000000000078e-01,3.636271953582763672e-01
6.058217779990000551e-01,1.484000000000000041e-01,1.483866423368453979e-01
8.788447181530000263e-01,2.980099999999999971e-01,2.979972660541534424e-01
9.998995572399999032e-01,4.940999999999999837e-01,4.826288223266601562e-01
8.921666390350000420e-01,3.091300000000000159e-01,3.092571496963500977e-01
9.315243096499999931e-01,3.471800000000000441e-01,3.474190533161163330e-01
1.055363677939999967e-01,1.388000000000000171e-02,1.434309594333171844e-02
8.762462084990000344e-01,2.959199999999999608e-01,2.958817183971405029e-01
5.347123417310000182e-01,1.218700000000000061e-01,1.216933354735374451e-01
9.733600763040000103e-01,4.042100000000000137e-01,4.031725525856018066e-01
9.575958574169999293e-01,3.793699999999999850e-01,3.787473440170288086e-01
7.320701976109998954e-01,2.051300000000000068e-01,2.051806300878524780e-01
9.932777519090000284e-01,4.517700000000000049e-01,4.539181888103485107e-01
8.051833803550000335e-01,2.461900000000000199e-01,2.459490001201629639e-01
5.921194318529999778e-01,1.430299999999999905e-01,1.429776549339294434e-01
1.741261648990000133e-01,2.603999999999999718e-02,2.553500980138778687e-02
5.420184004379999809e-01,1.244500000000000051e-01,1.242830380797386169e-01
6.993328157679999935e-01,1.889800000000000091e-01,1.891007274389266968e-01
8.879697392739999140e-01,3.055499999999999883e-01,3.056323826313018799e-01
8.919228479390000075e-01,3.089199999999999724e-01,3.090446293354034424e-01
3.940940714649999732e-01,7.772000000000001130e-02,7.780063152313232422e-02
4.312411935189999768e-01,8.843999999999999084e-02,8.839295804500579834e-02
1.280924167390000146e-01,1.765999999999999862e-02,1.754618808627128601e-02
9.894163358429999278e-01,4.395100000000000118e-01,4.408135712146759033e-01
9.384113007200001189e-01,3.549499999999999877e-01,3.550582230091094971e-01
9.501794158459999640e-01,3.693599999999999661e-01,3.690735697746276855e-01
6.916633906290000633e-01,1.853599999999999970e-01,1.854866743087768555e-01
7.729746006430000538e-01,2.271300000000000263e-01,2.270155996084213257e-01
8.389133159639998727e-01,2.682300000000000240e-01,2.679663896560668945e-01
9.076567597239999508e-01,3.230399999999999938e-01,3.233130276203155518e-01
9.546548156349999870e-01,3.753000000000000225e-01,3.748146295547485352e-01
4.750210748100000546e-01,1.019100000000000006e-01,1.017496436834335327e-01
9.994826104999999794e-01,4.866100000000000425e-01,4.805423021316528320e-01
3.123346546619999997e-01,5.623999999999999833e-02,5.644717440009117126e-02
9.547356415240000338e-01,3.754099999999999659e-01,3.749209046363830566e-01
6.593263838520000419e-01,1.707100000000000006e-01,1.708212196826934814e-01
4.173930174819999728e-01,8.437000000000000055e-02,8.436970412731170654e-02
9.854219640950000469e-01,4.290399999999999769e-01,4.293492138385772705e-01
6.879971146889999334e-01,1.836500000000000077e-01,1.837781816720962524e-01
7.971293442250000361e-01,2.412600000000000022e-01,2.410452514886856079e-01
7.713457483480000709e-01,2.262099999999999944e-01,2.261028587818145752e-01
4.296236565850000133e-01,8.795999999999999652e-02,8.791825920343399048e-02
5.356518084620000009e-01,1.222000000000000031e-01,1.220244690775871277e-01
9.949478052959999097e-01,4.581800000000000317e-01,4.603364467620849609e-01
6.060485934100000582e-01,1.484900000000000109e-01,1.484772711992263794e-01
6.659642015669999804e-01,1.736400000000000166e-01,1.737593263387680054e-01
9.279229095500000080e-01,3.432800000000000296e-01,3.435606956481933594e-01
9.461706227879999043e-01,3.642699999999999827e-01,3.641417324542999268e-01
9.999598554840000153e-01,4.962699999999999889e-01,4.829336702823638916e-01
9.575816536339999407e-01,3.793500000000000205e-01,3.787279129028320312e-01
7.764040862190000336e-01,2.290800000000000058e-01,2.289503216743469238e-01
9.953413523899998783e-01,4.598399999999999710e-01,4.619231224060058594e-01
6.253840395159999677e-01,1.562999999999999945e-01,1.563405692577362061e-01
9.932217968449998935e-01,4.515699999999999714e-01,4.537117779254913330e-01
4.600564373569999699e-01,9.719999999999999474e-02,9.707047790288925171e-02
7.665433465239999966e-02,9.379999999999999449e-03,1.101031992584466934e-02
9.355241924940000953e-01,3.516400000000000081e-01,3.518117666244506836e-01
1.807168268690000079e-01,2.731000000000000094e-02,2.681253664195537567e-02
6.872432448699999918e-01,1.832999999999999907e-01,1.834284067153930664e-01
6.304921646230000620e-01,1.584099999999999953e-01,1.584636121988296509e-01
9.756419921250000238e-01,4.083800000000000208e-01,4.074211716651916504e-01
8.860539342319999623e-01,3.039399999999999880e-01,3.040019273757934570e-01
8.689536507459999504e-01,2.901799999999999935e-01,2.900756299495697021e-01
6.671331922529999403e-01,1.741599999999999815e-01,1.742805540561676025e-01
6.242395963849999285e-01,1.558299999999999963e-01,1.558676064014434814e-01
9.803480195720000179e-01,4.176600000000000312e-01,4.170957207679748535e-01
9.535005378449999958e-01,3.737400000000000166e-01,3.733075559139251709e-01
9.748983373999999813e-01,4.070000000000000284e-01,4.060087203979492188e-01
9.869811971259999650e-01,4.329300000000000370e-01,4.336046874523162842e-01
7.297384489970000221e-01,2.039400000000000102e-01,2.039979100227355957e-01
9.548090550000000176e-01,3.755100000000000104e-01,3.750175535678863525e-01
9.736057639899998728e-01,4.046500000000000097e-01,4.036182165145874023e-01
3.708538007189999836e-03,2.799999999999999755e-04,6.079403683543205261e-03
5.906193522660000417e-01,1.424499999999999933e-01,1.423934102058410645e-01
5.026547058850000527e-01,1.109099999999999947e-01,1.107202097773551941e-01
9.940392946480000047e-01,4.545800000000000396e-01,4.567834138870239258e-01
8.620816239020000493e-01,2.849300000000000166e-01,2.847724556922912598e-01
5.821661278249999905e-01,1.392100000000000004e-01,1.391301900148391724e-01
8.401413942359999831e-01,2.690800000000000414e-01,2.688192427158355713e-01
6.545611829300000961e-01,1.686300000000000021e-01,1.687340587377548218e-01
1.472960899540000090e-01,2.104999999999999927e-02,2.066155709326267242e-02
8.520219812559999273e-01,2.775000000000000244e-01,2.772823274135589600e-01
1.321306670640000069e-01,1.835999999999999785e-02,1.817290671169757843e-02
5.846315133549999654e-01,1.401499999999999968e-01,1.400768756866455078e-01
8.486600390909999625e-01,2.750799999999999912e-01,2.748470604419708252e-01
5.566148595019999590e-01,1.297000000000000097e-01,1.295588761568069458e-01
9.025012051559999637e-01,3.182800000000000074e-01,3.185108006000518799e-01
9.832913039399999722e-01,4.240499999999999825e-01,4.239312410354614258e-01
1.547116994409999946e-01,2.239999999999999977e-02,2.195184677839279175e-02
8.345658024119999574e-01,2.652499999999999858e-01,2.649789154529571533e-01
7.854834322470000130e-01,2.343300000000000105e-01,2.341609746217727661e-01
8.497343328959999775e-01,2.758499999999999841e-01,2.756216526031494141e-01
4.199334901269999865e-01,8.511000000000000509e-02,8.510091900825500488e-02
7.739802896030000268e-01,2.277000000000000135e-01,2.275810837745666504e-01
2.486293883089999990e-01,4.138999999999999624e-02,4.131399840116500854e-02
5.576849587169999678e-01,1.300900000000000112e-01,1.299510598182678223e-01
9.600644776140000447e-01,3.829000000000000181e-01,3.821630775928497314e-01
9.999984623750000079e-01,4.992699999999999916e-01,4.831297397613525391e-01
9.168961944810000153e-01,3.319400000000000128e-01,3.322569727897644043e-01
9.447388286470000951e-01,3.624999999999999889e-01,3.624225854873657227e-01
8.281765544650000477e-01,2.609500000000000153e-01,2.606742978096008301e-01
9.845856256720000310e-01,4.270399999999999752e-01,4.271709024906158447e-01
6.449905557899999753e-01,1.645099999999999896e-01,1.645965576171875000e-01
9.302058636679999548e-01,3.457399999999999918e-01,3.459963500499725342e-01
9.332167620119999896e-01,3.490500000000000269e-01,3.492634296417236328e-01
6.026366319740000810e-01,1.471400000000000208e-01,1.471175402402877808e-01
8.441778241660000681e-01,2.718999999999999750e-01,2.716505527496337891e-01
9.710674667370000623e-01,4.002000000000000002e-01,3.991395533084869385e-01
9.262847610490000383e-01,3.415400000000000102e-01,3.418341577053070068e-01
6.724046172890000284e-01,1.765200000000000102e-01,1.766449511051177979e-01
9.654418524099999122e-01,3.910000000000000142e-01,3.900454342365264893e-01
8.890094349379999983e-01,3.064300000000000357e-01,3.065235018730163574e-01
2.982157912739999972e-01,5.281000000000000277e-02,5.298735201358795166e-02
4.795569415559999826e-01,1.033599999999999935e-01,1.031922847032546997e-01
9.935731541619999829e-01,4.528399999999999648e-01,4.550176858901977539e-01
4.584789253830000022e-01,9.671000000000000429e-02,9.658427536487579346e-02
7.880875519589999323e-01,2.358599999999999863e-01,2.356801331043243408e-01
8.747028118130000252e-01,2.946900000000000075e-01,2.946369647979736328e-01
8.298241211610000168e-01,2.620500000000000052e-01,2.617747783660888672e-01
6.937519249970000024e-01,1.863400000000000056e-01,1.864654868841171265e-01
3.756257767430000172e-01,7.262000000000000399e-02,7.275950163602828979e-02
3.025316510389999825e-01,5.385000000000000203e-02,5.403855070471763611e-02
9.838561951170000652e-01,4.253399999999999403e-01,4.253261983394622803e-01
3.913042293159999518e-01,7.693999999999999451e-02,7.703000307083129883e-02
8.317150857719999291e-01,2.633199999999999985e-01,2.630459070205688477e-01
